om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,fc,date_tim,hour,year,length,width,cas,area_pth,ma,ed,id,total_pp,total_ml,ml_und18,ml18t44,ml45t64,ml_ovr65,totl_fml,fml_un18,fml1844,fml4564,fml_ov65,white,black,ttl_hsn_u,mobl_hms,mdn_incm,pop_d,pop_under18,pop18to44,pop45to64,PopOver65
436302,2013,4,"18",2013/04/18,00:07:00,3,OK,40,0,1,2,0,0.75,0,36.3752,-95.0788,36.4011,-95.0248,3.5,350,0,2013/04/18 05:07:00+00,0,2013,5632.69,251.358828213719,2,1415826.35809113,Apr,69601744071.294,1960,36.3634630510972,17.2458299669778,3.48913783767389,4.92105864353236,5.15472753807219,3.68090594769936,19.1176330841194,4.48258816187238,4.92858968425247,5.65050423207188,4.05595100592266,22.9844796190783,0.08884725086548,19.9458289149752,6.16142301760408,32495.9797558139,25.6835612949907,7.97172599954627,9.84964832778483,10.8052317701441,7.73685695362202
444681,2013,4,"19",2013/04/19,11:12:00,3,GA,13,0,2,1,0,0.5025,0,33.5069,-83.7465,33.5408,-83.6246,11.04,175,0,2013/04/19 16:12:00+00,11,2013,17767.1136,125.67941410686,1,2232960.42761802,Apr,147215942279.889,1961,50.3848436436842,24.7099868944099,6.58876535209134,7.19633854738914,7.73209821413903,3.19278478079042,25.6748567492743,6.98987849569874,8.15545772041123,6.85301457304084,3.6765059601235,43.6405627290226,5.22946989419057,18.7122695925986,1.90662302654275,56524.5274805145,22.5641453473637,13.5786438477901,15.3517962678004,14.5851127871799,6.86929074091392
446497,2013,4,"24",2013/04/24,10:52:00,3,LA,22,0,0,2,0,0.1,0,30.009,-90.2,29.983,-90.178,2.23,75,0,2013/04/24 15:52:00+00,10,2013,3588.8282,53.862606045797,2,193303.639502647,Apr,7434544545.12276,1962,507.972548429559,240.34510006978,45.1811204508136,102.544356989221,54.3064566007257,38.3131660290197,267.627448359779,43.2817483376914,98.4404827383436,77.2442287326002,48.6609885511442,426.360305651031,46.6772976065461,223.096288692947,0.511118479781695,49951.512475825,2627.84782395473,88.462868788505,200.984839727565,131.550685333326,86.9741545801639
463806,2013,4,"27",2013/04/27,20:13:00,3,TN,47,0,1,1,0,0.1,0,35.3746,-89.4956,35.3762,-89.4758,1.12,250,0,2013/04/28 01:13:00+00,20,2013,1802.4608,179.542020152657,1,323617.453277974,Apr,15908970073.4386,1963,4.94853600531494,2.49538551050376,0.563133542567845,0.784867374953934,0.749671528543444,0.397713064438541,2.45315049481118,0.350198671784379,0.761990074787116,0.723274643735576,0.617687104504105,2.46370924873432,2.45139070249065,2.18742185441197,0.394193479797492,39814.56,15.2913137260998,0.913332214352224,1.54685744974105,1.47294617227902,1.01540016894265
443200,2013,5,"15",2013/05/15,17:50:00,3,TX,48,0,1,1,0,0.1,0,33.845,-97.683,33.857,-97.673,1.01,200,0,2013/05/15 22:50:00+00,17,2013,1625.4334,143.633616122125,1,233466.877007681,May,11477185552.9807,1964,0.622139299347303,0.293039377117827,0.071741505537914,0.087304477638731,0.079333199245629,0.054660194695553,0.329099922229476,0.074778183021,0.085406554211802,0.098312433514919,0.070602751481756,0.609233420044186,0.003036677483086,0.327201998802548,0.072121090223299,46827,2.66478614577448,0.146519688558914,0.172711031850533,0.177645632760548,0.125262946177309
443090,2013,5,"15",2013/05/15,18:58:00,3,TX,48,0,4,54,6,143,0,32.412,-97.754,32.438,-97.7243,2.5,400,0,2013/05/15 23:58:00+00,18,2013,4023.35,287.267232244251,60,1155776.61884991,May,113265916478.553,1965,256.882835676007,113.531847223532,18.2899467588407,24.5205109856832,35.6749884970307,35.0464009819776,143.350988452475,23.0247757592345,29.1951770920868,51.0298002058493,40.1012353953046,244.998061035378,0.494545293344341,148.43007412216,28.8089350501964,52782.8238770107,222.25993456385,41.3147225180752,53.71568807777,86.70478870288,75.1476363772822
443356,2013,5,"15",2013/05/15,20:12:00,3,TX,48,0,3,7,0,124,0,32.255,-97.495,32.339,-97.406,7.79,1733,0,2013/05/16 01:12:00+00,20,2013,12536.7586,1244.58528369822,7,15603065.258837,May,1349323474792.36,1966,3229.57339726175,1525.76479473461,392.690419717568,548.772141568482,385.503147567495,198.799085881064,1703.80860252714,457.421011327306,575.784816338291,378.890892973739,291.711881887808,2836.30809857849,32.5109929646816,1362.09918563052,17.3814938892907,67228.0395995526,206.983265383232,850.111431044874,1124.55695790677,764.394040541234,490.510967768873
443358,2013,5,"15",2013/05/15,23:05:00,3,TX,48,0,1,1,0,0.65,0,32.325,-96.631,32.364,-96.536,6.17,400,0,2013/05/16 04:05:00+00,23,2013,9929.6278,287.267232244251,1,2852456.69532157,May,140226207647.309,1967,214.221349037756,104.277630815198,35.7389634399826,38.2235309624836,20.471640186691,9.84349622604039,109.943718222558,29.0709784675788,41.335031931203,22.8616180902323,16.6760897335441,131.901809750257,51.0569857926043,79.1193963684559,4.49742680015869,51148.5655926523,75.1006489911342,64.8099419075615,79.5585628936866,43.3332582769233,26.5195859595845
440393,2013,5,"16",2013/05/16,13:20:00,3,TX,48,0,1,1,0,0.1,0,32.4911,-94.1534,32.4852,-94.1299,1.43,500,0,2013/05/16 18:20:00+00,13,2013,2301.3562,359.084040305313,1,826380.282477683,May,40624691437.5308,1968,10.486375869648,5.23185249764012,1.01213890965586,1.71042904377951,1.80744342965143,0.701841114553325,5.25452337200789,1.39174774292648,1.30606662693063,1.71925485513898,0.837454147011801,8.61651315534259,1.45025650231122,5.0048140831434,1.45853672863231,58445.5668555295,12.6895281651776,2.40388665258234,3.01649567071015,3.5266982847904,1.53929526156513
440396,2013,5,"16",2013/05/16,13:39:00,3,LA,22,0,1,1,0,0.25,0,32.4468,-93.9625,32.408,-93.8855,5.23,1400,0,2013/05/16 18:39:00+00,13,2013,8416.8482,1005.43531285488,1,8462596.40321901,May,416019567420.42,1969,813.752366115244,387.270138978158,113.749609791274,132.98801067865,99.9719093996841,40.5606091085492,426.482227137086,83.5903005889663,161.813194314582,125.993931232145,55.084801001393,405.877981770267,371.68150490124,367.02255614586,91.4741600651767,47182.5610658245,96.1587115043922,197.339910380241,294.801204993232,225.965840631829,95.6454101099422
451533,2013,5,"19",2013/05/19,15:41:00,3,OK,40,0,3,4,0,0,0,35.693,-97.232,35.847,-96.92,20.84,1200,0,2013/05/19 20:41:00+00,15,2013,33538.6456,861.801696732752,4,28903661.6841984,May,2499533814091.88,1970,334.70074755749,171.824428506265,48.9545108161486,52.3590661722981,49.7024124947563,20.8084390230622,162.876319051225,42.4692773225424,48.8674326340792,49.4016943879674,22.137914706636,283.510885423296,15.2286922915486,145.449111498797,42.5522455266014,42620.0416113466,11.579873554238,91.423788138691,101.226498806377,99.1041068827238,42.9463537296982
451505,2013,5,"19",2013/05/19,17:00:00,3,OK,40,0,4,10,2,0,0,35.2531,-97.3001,35.423,-96.981,23,1500,0,2013/05/19 22:00:00+00,17,2013,37014.82,1077.25212091594,12,39874293.3503218,May,3907674118510.07,1971,1735.76462968331,821.361198635579,199.659134369243,237.842860443435,276.733678436161,107.125525386739,914.403431047735,219.886256987844,307.230016250317,277.474165839306,109.812991970268,1468.3037378721,30.2982090826904,682.514295812117,239.778955928512,55939.3985803853,43.5309188913641,419.545391357088,545.072876693753,554.207844275467,216.938517357006
451537,2013,5,"20",2013/05/20,13:56:00,3,OK,40,0,5,212,24,2000,0,35.284,-97.628,35.341,-97.3999,13.85,1900,0,2013/05/20 18:56:00+00,13,2013,22289.359,1364.51935316019,236,30414261.7250353,May,3492582648052.37,1972,13812.616141858,6974.69736358719,1972.07559003734,3154.02607940887,1387.29410405943,461.301590081551,6837.91877827078,1926.42704953468,2943.74926489223,1461.02228984258,506.720174001284,10750.6578837879,606.0951926562,5210.20831470103,67.4211660757036,74794.7929765907,454.149315434089,3898.50263957203,6097.77534430111,2848.31639390201,968.021764082835
452529,2013,5,"20",2013/05/20,21:14:00,3,IL,17,0,2,3,0,0,0,39.072,-89.7264,39.0718,-89.7226,0.2,75,0,2013/05/21 02:14:00+00,21,2013,321.868,53.862606045797,3,17336.6492827486,May,1142980918.32212,1973,0.951929837781281,0.46421053276249,0.112982457709389,0.15719298463915,0.13508772117427,0.058947369239681,0.487719305018791,0.089122808255232,0.158947370628426,0.139649124746388,0.100000001388745,0.940701767449913,0,0.447719304463293,0.013333333518499,48891,54.9085248398334,0.202105265964621,0.316140355267576,0.274736845920658,0.158947370628426
450326,2013,5,"27",2013/05/27,18:04:00,3,KS,20,0,3,1,0,1.8,3.5,39.857,-98.543,39.838,-98.438,5.74,1580,0,2013/05/27 23:04:00+00,18,2013,9237.6116,1134.70556736479,1,10481969.3116736,May,906460815209.617,1974,10.4421193202379,5.25478386793036,0.816865219121724,1.20360042526892,1.83332567983031,1.40099254370941,5.18733545230751,0.933691463769518,0.886174759518187,1.84644313800015,1.52102609101965,10.2000976174379,0.017483971909493,7.38877497090052,0.690492632941488,43184.033451411,0.996198234296363,1.75055668289124,2.08977518478711,3.67976881783046,2.92201863472906
453552,2013,5,"28",2013/05/28,17:35:00,3,PA,42,0,1,5,0,0.075,0,41.92,-80.3,41.93,-80.27,1.69,50,0,2013/05/28 22:35:00+00,17,2013,2719.7846,35.9084040305313,5,97663.1242928171,May,4801099897.16273,1975,2.59439534082405,1.29223601336413,0.302109784694344,0.424497325209206,0.389214430646363,0.176414472814215,1.30215932745993,0.320853822430854,0.413471420658317,0.369367802454763,0.198466281915992,2.49516219986606,0.012128495005977,1.01658839959192,0.140028987796283,54859.056,26.5647383248302,0.622963607125198,0.837968745867523,0.758582233101126,0.374880754730207
453558,2013,5,"28",2013/05/28,17:53:00,3,PA,42,0,1,2,0,0.3,0,41.9,-80.13,41.8823,-79.7841,17.83,150,0,2013/05/28 22:53:00+00,17,2013,28694.5322,107.725212091594,2,3091124.56711407,May,151959073076.47,1976,142.045107730637,69.8721876674493,19.112406725975,22.691736877507,20.3967523671912,7.67129169677613,72.1729200631877,18.1053180001269,22.8984322916292,20.4477050724877,10.7214646989438,137.149201312979,0.825182765546393,56.2788850648504,5.90995527221403,60549.6312885208,45.9525666619293,37.2177247261019,45.5901691691362,40.8444574396789,18.3927563957199
457170,2013,5,"28",2013/05/28,18:13:00,3,SD,46,0,1,1,0,0.1,0,43.2702,-101.914,43.2703,-101.912,0.1,20,0,2013/05/28 23:13:00+00,18,2013,160.934,14.3633616122125,1,2311.55323769981,May,113635500.524562,1977,0.001718010377339,0.000856888369575,0.000310749043117,0.000275186482324,0.000189666990894,8.128585324e-05,0.000861122007764,0.000340384510444,0.000265872478307,0.000173579165774,8.128585324e-05,0.000446225465184,2.032146331e-05,0.000526664590786,7.2818576861e-05,44573.112,0.743227691804565,0.000651133553561,0.000541058960631,0.000363246156668,0.00016257170648
445879,2013,5,"29",2013/05/29,16:47:00,3,NY,36,0,2,1,0,0,0,42.8457,-74.2034,42.8012,-73.9587,12.8,1760,0,2013/05/29 21:47:00+00,16,2013,20599.552,1263.9758218747,1,26037335.6694507,May,1716604941864.04,1978,6695.46519847369,3375.55270379404,771.662111145348,1257.45296509518,994.364230445619,352.073397107889,3319.91249467966,627.823113587928,1244.78286512276,971.176005372715,476.130510596254,5408.61180483182,821.481782560456,3501.90055735754,14.3947472029879,68655.7656838904,257.148630085428,1399.48522473328,2502.23583021794,1965.54023581833,828.203907704142
444304,2013,5,"30",2013/05/30,14:00:00,3,AR,5,0,2,2,0,0.25,0,34.6017,-93.8294,34.6268,-93.7786,3.37,400,0,2013/05/30 19:00:00+00,14,2013,5423.4758,287.267232244251,2,1557986.88220967,May,102715885193.214,1979,5.11469569892132,2.55617529198727,0.522960633131341,0.593314081534661,0.818445116425283,0.621455460895989,2.55852040693405,0.572208047013665,0.590968966587884,0.853621840626943,0.54172155270556,4.93177673307269,0.030486494308105,2.92201322368454,0.546411782599114,29614.272,3.28288752448751,1.09516868014501,1.18428304812255,1.67206695705223,1.16317701360155
444329,2013,5,"30",2013/05/30,14:16:00,3,AR,5,0,2,5,0,0.145,0,34.2834,-93.4865,34.3921,-93.4001,9,300,0,2013/05/30 19:16:00+00,14,2013,14484.06,215.450424183188,5,3120596.87089475,May,205736565297.981,1980,18.0804815138083,9.03986557601426,2.14913967316684,2.8868074229492,2.54605865020923,1.45785982968899,9.04061593779407,2.15470503373572,2.79864179468772,2.42729232556143,1.6599767838092,16.6950237258107,0.499720621382426,8.51251598446601,3.07491966197958,32834.9007921069,5.79391772210047,4.30384470690256,5.68544921763693,4.97335097577066,3.11783661349819
444288,2013,5,"30",2013/05/30,14:35:00,3,OK,40,0,2,5,0,0.295,0,34.3652,-94.4992,34.447,-94.3885,8.6,800,0,2013/05/30 19:35:00+00,14,2013,13840.324,574.534464488501,5,7951743.13768735,May,524247247870.411,1981,33.650492871456,16.4036320015735,4.75464335015618,4.70065317871009,4.54977512692253,2.39856034578472,17.2468608698825,4.90432363749617,5.27295895652743,4.76048139962237,2.30909687623651,30.3455539889657,0,14.4275588178784,3.2743618980744,33418.6914060139,4.23183851500047,9.65896698765235,9.97361213523753,9.3102565265449,4.70765722202123
444340,2013,5,"30",2013/05/30,20:36:00,3,AR,5,0,1,0,1,0.025,0,34.4355,-92.5823,34.4363,-92.5761,0.36,200,0,2013/05/31 01:36:00+00,20,2013,579.3624,143.633616122125,1,83215.9165571932,May,4090878018.88422,1982,0.679301845995856,0.349383513797772,0.085448848039304,0.105903784635585,0.105243947971189,0.052786933151694,0.329918332198085,0.079510318059738,0.093696806344256,0.107718335462675,0.048992872331416,0.629484177833946,0.019135263267489,0.291317887330909,0.075881216405559,37742.304,8.16312400439621,0.164959166099042,0.199600590979841,0.212962283433864,0.10177980548311
444342,2013,5,"30",2013/05/30,23:50:00,3,AR,5,0,1,1,0,0.15,0,34.8869,-91.1708,34.9231,-91.1326,3.31,200,0,2013/05/31 04:50:00+00,23,2013,5326.9154,143.633616122125,1,765124.121678638,May,37613350673.6299,1983,8.16380435357757,3.96665903993343,1.12486015888704,1.12044795038921,1.06957146521996,0.651779465437219,4.19714531364414,0.759242151087556,1.35067656392662,1.09448421386279,0.992742384767169,3.67430644089497,4.38974520874869,4.12372975995839,0.476662279918105,29666.4531631293,10.6699084792499,1.8841023099746,2.47112451431583,2.16405567908275,1.64452185020439
453682,2013,5,"31",2013/05/31,17:03:00,3,OK,40,0,3,26,8,0.3,0,35.485,-98.096,35.502,-97.848,16.2,4576,0,2013/05/31 22:03:00+00,17,2013,26071.308,3286.33713687423,34,85679107.6872861,May,7409366645841.65,1984,1607.67941980065,907.963857384318,156.27584880407,414.06164567584,228.761253429256,108.865109475152,699.71556241633,151.680504647347,225.079081201129,188.099741246556,134.856235321298,1297.83516081434,104.589018207432,569.624005966046,65.4908547764246,61978.2990386603,18.7639608207452,307.956353451416,639.140726876969,416.860994675813,243.72134479645
453691,2013,5,"31",2013/05/31,17:29:00,3,OK,40,0,2,1,0,0.02,0,35.4858,-97.8511,35.451,-97.7929,5,150,0,2013/05/31 22:29:00+00,17,2013,8046.7,107.725212091594,1,866832.464137429,May,57149045916.1059,1985,21.9032662702345,10.8061387455615,2.26386170280557,3.74823488771216,3.44708669937489,1.3469554556689,11.097127524673,2.91041385180938,3.1242479125934,3.32740718319163,1.73505857707856,18.7461271193449,0.511787519767522,8.2175420834446,0.634215389380028,78739.1524760092,25.2681656218656,5.17427555461495,6.87248280030556,6.77449388256652,3.08201403274746
462224,2013,5,"31",2013/05/31,18:50:00,3,MO,29,0,3,8,0,60,0,38.6867,-90.7498,38.7736,-90.1762,31.71,1760,0,2013/05/31 23:50:00+00,18,2013,51032.1714,1263.9758218747,8,64503430.7873657,May,5578134291064.55,1986,36839.9367298198,16903.7480885219,4491.01475566129,5899.11429043177,4429.13933315474,2084.47970927409,19936.188641298,4683.41442813589,6803.78014103572,5680.45549629106,2768.53857583529,18540.5668937452,16128.6505961702,15645.3013342375,42.6933126447945,78759.3861652894,571.131430997244,9174.42918379718,12702.8944314675,10109.5948294458,4853.01828510938
465049,2013,5,"31",2013/05/31,18:53:00,3,OK,40,0,1,8,0,0.08,0,35.406,-97.551,35.404,-97.531,1.13,300,0,2013/05/31 23:53:00+00,18,2013,1818.5542,215.450424183188,8,391808.273790118,May,19261217338.9132,1987,1166.02166933888,592.903688353091,171.767432518011,237.093914620615,145.525080770126,38.5172604443382,573.117980985791,162.324129533682,199.264454102902,135.100749207021,76.4286481421862,798.812116937136,56.6785732472725,460.076110133981,0.123068306203605,29840.3796746512,2976.00062923503,334.091562051693,436.358368723517,280.625829977147,114.945908586524
456095,2013,5,"31",2013/05/31,19:27:00,3,OK,40,0,1,2,0,0.075,0,36.5972,-95.676,36.6317,-95.6111,4.8,350,0,2013/06/01 00:27:00+00,19,2013,7724.832,251.358828213719,2,1941704.71966784,May,95453820440.6318,1988,6.14653354762978,3.04864547513721,0.638878036140921,0.874592888540258,0.926205648740476,0.608968901715551,3.09788807249257,0.698059331623813,0.957304039317799,0.844624111908313,0.597900589642649,4.69684826078993,0,2.45052421157955,0.479903005382191,49920.7589657451,3.16553463838788,1.33693736776473,1.83189692785806,1.77082976064879,1.2068694913582
458577,2013,6,"06",2013/06/06,04:45:00,3,FL,12,0,1,1,0,0,0,26.78,-80.247,26.806,-80.25,2,100,0,2013/06/06 09:45:00+00,4,2013,3218.68,71.8168080610627,1,231155.323769981,Jun,11363550052.4562,1989,93.4651625793632,47.0581841662874,11.744552882482,13.4125535836905,16.7828289731188,5.11824872699605,46.4069784130758,7.84874302554975,21.8325297260925,13.024115064231,3.7015905972025,69.7361389053212,16.0173765965368,31.1093555437729,0,79433.04,404.339216830536,19.5932959080318,35.2450833097831,29.8069440373498,8.81983932419855
445621,2013,6,"10",2013/06/10,12:40:00,3,KY,21,0,2,4,0,0.502,0.035,36.713,-86.9166,36.6963,-86.6684,13.9,325,0,2013/06/10 17:40:00+00,12,2013,22369.826,233.404626198454,4,5221220.87565445,Jun,344227753234.678,1990,103.972633963353,51.912338211088,16.4552567227618,16.4062701703216,13.3360082002521,5.71480311775241,52.0602957522651,11.6734882390698,17.5064384679503,14.0037272995714,8.87664174567366,91.2099568819018,9.53833808011692,46.2961456186147,4.06525628235639,39138.8285395601,19.9134716648663,28.1287449618317,33.9127086382719,27.3397354998235,14.5914448634261
450890,2013,6,"12",2013/06/12,17:53:00,3,IL,17,0,2,1,0,0,0,42.1668,-90.15,42.1,-90.058,6.6,880,0,2013/06/12 22:53:00+00,17,2013,10621.644,631.987910937352,1,6712750.60228025,Jun,442562211574.324,1991,41.2849375097705,23.0893334722835,5.17715005843346,6.21635901176864,7.61456742171053,4.0812569803709,18.1956040374869,3.38215277539996,4.32688818752285,5.85735955516194,4.62920351940218,41.058201010861,0,21.8233880200389,2.92867977758097,52736.232,6.15022662926676,8.55930283383342,10.5432471992915,13.4719269768725,8.71046049977308
463052,2013,6,"13",2013/06/13,14:10:00,3,NC,37,0,1,1,0,0,0,35.74,-83.179,35.721,-83.155,1.88,100,0,2013/06/13 19:10:00+00,14,2013,3025.5592,71.8168080610627,1,217286.004343782,Jun,10681737049.3088,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45462.004,0,0,0,0,0
464404,2013,6,"13",2013/06/13,17:00:00,3,GA,13,0,1,2,0,0.06,0,34.2662,-84.5574,34.1705,-84.4666,8.5,75,0,2013/06/13 22:00:00+00,17,2013,13679.39,53.862606045797,2,736807.594516815,Jun,36221315792.204,1993,176.931650698197,87.2309381220873,27.5454027871826,33.3681650773905,19.8482041430156,6.46916611449854,89.7007125761099,25.7821478431432,33.1758878392492,20.613829748717,10.1288471450005,152.888425525941,6.93176811249,68.2586787233052,1.75306209137085,68064.4344684546,240.132772809197,53.3275506303257,66.5440529166398,40.4620338917326,16.598013259499
462311,2013,6,"24",2013/06/24,14:08:00,3,IA,19,0,1,0,1,0.5,0,41.4456,-91.0841,41.4636,-90.9698,6.5,100,0,2013/06/24 19:08:00+00,14,2013,10460.71,71.8168080610627,1,751254.802252439,Jun,36931537670.4825,1994,141.27983278408,67.2216164744594,18.487124049709,20.4308052354808,20.0706309028318,8.23305628643781,74.0582163096201,19.1465710955996,22.4293596930494,20.4573297909439,12.0249557300271,133.021494553213,2.28465968928344,63.4626103171791,7.05155633276407,60872.074117153,188.058475447331,37.6336951453086,42.8601649285302,40.5279606937757,20.2580120164649
